id;Word;Frequency;Reading;English;Heisig_numbers;Heisig_chapter;kana_tier;kind
6897;馬場;6.97;ばば;horse-riding ground;[2132, 584];54;;vocab
6898;つなげる;6.97;つなげる;Connect;[];0;4;vocab
6899;お疲れ様;6.97;おつかれさま;good job;[1823, 1003];44;;vocab
6900;指向;6.97;しこう;being orientated;[711, 195];23;;vocab
6901;中核;6.97;ちゅうかく;kernel;[39, 1638];39;;vocab
6902;勘定;6.97;かんじょう;calculation;[1906, 408];46;;vocab
6903;運行;6.97;うんこう;service;[325, 938];25;;vocab
6904;兄ちゃん;6.97;にいちゃん;Big Brother;[107];6;;vocab
6905;早;6.97;はや;early;[26];2;;vocab
6906;時に;6.96;ときに;Sometimes;[171];8;;vocab
6907;十二月;6.96;じゅうにがつ;December;[10, 2, 13];1;;vocab
6908;ムード;6.96;ムード;mood;[];0;5;loanword
6909;同情;6.96;どうじょう;sympathy;[192, 1657];40;;vocab
6910;学歴;6.96;がくれき;academic background;[346, 402];17;;vocab
6911;入口;6.96;いりぐち;entrance;[842, 11];24;;vocab
6912;止む;6.96;やむ;Stop;[396];17;;vocab
6913;接する;6.95;せっする;contact;[725];23;;vocab
6914;有用;6.95;ゆうよう;useful;[83, 1265];31;;vocab
6915;農;6.95;のう;Agriculture;[2170];55;;vocab
6916;更;6.94;さら;Change;[749];23;;vocab
6917;恩恵;6.94;おんけい;grace;[652, 659];22;;vocab
6918;強まる;6.94;つよまる;Intensify;[1321];33;;vocab
6919;いやー;6.94;いやー;Oh no;[];0;4;vocab
6920;法務省;6.94;ほうむしょう;Ministry of Justice;[813, 1313, 131];33;;vocab
6921;炉;6.93;ろ;furnace;[1161];29;;vocab
6922;領;6.93;りょう;territory;[1507];37;;vocab
6923;うかがう;6.93;うかがう;Ask;[];0;4;vocab
6924;開;6.93;ひらく;Open;[1750];42;;vocab
6925;もる;6.93;もる;Mol;[];0;4;vocab
6926;ニック;6.93;ニック;Nick;[];0;5;loanword
6927;好調;6.92;こうちょう;favourable;[103, 373];15;;vocab
6928;言動;6.92;げんどう;speech and conduct;[357, 1806];43;;vocab
6929;お笑い;6.92;おわらい;comedy;[1008];26;;vocab
6930;養う;6.92;やしなう;Nurture;[1591];38;;vocab
6931;弱者;6.92;じゃくしゃ;weak person;[1323, 1345];34;;vocab
6932;代行;6.92;だいこう;acting as agent;[1080, 938];27;;vocab
6933;経歴;6.92;けいれき;personal history;[1460, 402];36;;vocab
6934;片方;6.92;かたほう;One side;[1297, 529];32;;vocab
6935;気の毒;6.92;きのどく;Poor thing;[2030, 1651];51;;vocab
6936;害;6.92;がい;harm;[1671];40;;vocab
6937;食欲;6.92;しょくよく;appetite;[1582, 855];38;;vocab
6938;返答;6.92;へんとう;reply;[782, 1018];26;;vocab
6939;不自由;6.91;ふじゆう;inconvenience;[1302, 36, 1186];32;;vocab
6940;容認;6.91;ようにん;approval;[853, 643];24;;vocab
6941;自律;6.91;じりつ;autonomy;[36, 939];25;;vocab
6942;茂;6.91;しげる;Shigeru;[384];16;;vocab
6943;如何;6.91;いか;how;[104, 1087];27;;vocab
6944;フラッシュ;6.9;フラッシュ;flash;[];0;5;loanword
6945;うそ;6.9;うそ;lie;[];0;4;vocab
6946;隣接;6.9;りんせつ;adjoin;[1408, 725];35;;vocab
6947;順序;6.9;じゅんじょ;order;[136, 1720];41;;vocab
6948;前期;6.9;ぜんき;first term;[309, 1902];46;;vocab
6949;そっと;6.9;そっと;Gently;[];0;4;vocab
6950;リビング;6.9;リビング;living;[];0;5;loanword
6951;メモリー;6.9;メモリー;memory;[];0;5;loanword
6952;然;6.89;しか;Naturally;[256];11;;vocab
6953;無知;6.89;むち;ignorance;[1913, 1308];46;;vocab
6954;秋葉原;6.89;あきはばら;Akihabara;[966, 243, 142];26;;vocab
6955;宮城;6.89;みやぎ;Imperial Palace;[1110, 387];28;;vocab
6956;リス;6.89;リス;squirrel;[];0;5;loanword
6957;中部;6.89;ちゅうぶ;center;[39, 1988];49;;vocab
6958;坊;6.89;ぼう;Bo;[531];19;;vocab
6959;同居;6.88;どうきょ;coexistence;[192, 1143];29;;vocab
6960;責める;6.88;せめる;blame;[1661];40;;vocab
6961;遺体;6.88;いたい;corpse;[1909, 1030];46;;vocab
6962;追いつく;6.88;おいつく;catch up;[1359];34;;vocab
6963;創;6.88;そう;Creation;[1759];42;;vocab
6964;寺院;6.88;じいん;temple;[170, 1401];35;;vocab
6965;きのう;6.88;きのう;yesterday;[];0;4;vocab
6966;金沢;6.88;かなざわ;Kanazawa;[287, 1153];29;;vocab
6967;とどめる;6.88;とどめる;keep;[];0;4;vocab
6968;役目;6.88;やくめ;duty;[949, 15];25;;vocab
6969;ふたつ;6.88;ふたつ;Two;[];0;4;vocab
6970;乗り;6.88;のり;ride;[1709];40;;vocab
6971;澤;6.88;さわ;Sawa;[9999];99;;vocab
6972;ご存じ;6.87;ごぞんじ;As you know;[739];23;;vocab
6973;即ち;6.86;すなわち;That is;[1572];38;;vocab
6974;途端;6.86;とたん;just;[1790, 1251];43;;vocab
6975;住人;6.86;じゅうにん;dweller;[1027, 1023];27;;vocab
6976;事典;6.86;じてん;cyclopedia;[1240, 1969];48;;vocab
6977;上陸;6.86;じょうりく;landing;[50, 1631];39;;vocab
6978;打撃;6.85;だげき;blow;[705, 766];23;;vocab
6979;あちら;6.85;あちら;there;[];0;2;vocab
6980;セブン;6.84;セブン;Seven;[];0;5;loanword
6981;こっそり;6.84;こっそり;secretly;[];0;4;vocab
6982;ハッピー;6.84;ハッピー;happy;[];0;5;loanword
6983;最小;6.84;さいしょう;smallest;[884, 110];25;;vocab
6984;テレビ局;6.84;てれびきょく;TV station;[1147];29;;vocab
6985;保安;6.84;ほあん;peace preservation;[1072, 202];27;;vocab
6986;ボリューム;6.84;ボリューム;volume;[];0;5;loanword
6987;模型;6.84;もけい;model;[244, 735];23;;vocab
6988;ミラー;6.84;ミラー;mirror;[];0;5;loanword
6989;気力;6.84;きりょく;willpower;[2030, 922];51;;vocab
6990;じゃう;6.83;じゃう;Then;[];0;4;vocab
6991;西欧;6.83;せいおう;Western Europe;[1728, 1834];44;;vocab
6992;鮮やか;6.83;あざやか;vivid;[590];21;;vocab
6993;国有;6.83;こくゆう;national ownership;[624, 83];22;;vocab
6994;メタ;6.83;メタ;Meta;[];0;5;loanword
6995;診る;6.83;みる;examine;[1860];45;;vocab
6996;ドラム;6.83;ドラム;drum;[];0;5;loanword
6997;向う;6.82;むこう;Across;[195];9;;vocab
6998;聴取;6.82;ちょうしゅ;listening;[890, 882];25;;vocab
6999;物資;6.82;ぶっし;goods;[1129, 512];29;;vocab
7000;晋;6.82;すすむ;Jin;[9999];99;;vocab
7001;知能;6.82;ちのう;intelligence;[1308, 2160];54;;vocab
7002;サロン;6.82;サロン;salon;[];0;5;loanword
7003;アフガニスタン;6.82;アフガニスタン;Afghanistan;[];0;5;loanword
7004;決着;6.82;けっちゃく;conclusion;[1770, 594];42;;vocab
7005;テル;6.82;テル;Teru;[];0;5;loanword
7006;教徒;6.82;きょうと;believer;[1343, 943];34;;vocab
7007;査定;6.81;さてい;assessment;[1920, 408];47;;vocab
7008;心身;6.81;しんしん;mind and body;[639, 1337];34;;vocab
7009;唐;6.81;とう;Tang;[1241];31;;vocab
7010;折;6.81;おり;Occasionally;[1211];31;;vocab
7011;マック;6.81;マック;Mac;[];0;5;loanword
7012;交える;6.81;まじえる;Intersect;[1368];34;;vocab
7013;抑圧;6.81;よくあつ;check;[1835, 163];44;;vocab
7014;月曜;6.8;げつよう;Monday;[13, 618];21;;vocab
7015;念頭;6.8;ねんとう;mind;[1715, 1549];41;;vocab
7016;ローズ;6.8;ローズ;Rose;[];0;5;loanword
7017;出;6.8;いずる;Out;[829];24;;vocab
7018;環;6.8;たまき;ring;[899];25;;vocab
7019;見送る;6.8;みおくる;See off;[61, 2172];55;;vocab
7020;一昨日;6.8;おととい;the day before yesterday;[1, 1222, 12];31;;vocab
7021;アニメーション;6.8;アニメーション;animation;[];0;5;loanword
7022;連結;6.8;れんけつ;concatenation;[305, 1451];36;;vocab
7023;増税;6.8;ぞうぜい;tax increase;[541, 961];26;;vocab
7024;債券;6.8;さいけん;bond;[1664, 1291];40;;vocab
7025;好意;6.8;こうい;good will;[103, 654];22;;vocab
7026;楽曲;6.8;がっきょく;musical composition;[1872, 1256];45;;vocab
7027;登;6.79;とう;Noboru;[1838];44;;vocab
7028;ラグビー;6.79;ラグビー;rugby;[];0;5;loanword
7029;めん;6.79;めん;noodles;[];0;4;vocab
7030;いし;6.79;いし;stone;[];0;4;vocab
7031;魔女;6.78;まじょ;witch;[2178, 102];55;;vocab
7032;喪失;6.78;そうしつ;loss;[2076, 908];52;;vocab
7033;前方;6.78;ぜんぽう;forward;[309, 529];19;;vocab
7034;ハンド;6.78;ハンド;hand;[];0;5;loanword
7035;竹中;6.78;たけなか;Takenaka;[1007, 39];26;;vocab
7036;助教授;6.78;じょきょうじゅ;assistant professor;[1921, 1343, 795];47;;vocab
7037;日本酒;6.78;にっぽんしゅ;Japanese sake;[12, 224, 1535];38;;vocab
7038;立体;6.77;りったい;solid body;[462, 1030];27;;vocab
7039;断念;6.77;だんねん;abandoning;[1218, 1715];41;;vocab
7040;恐い;6.77;こわい;Scary;[660];22;;vocab
7041;法務;6.77;ほうむ;judicial affairs;[813, 1313];33;;vocab
7042;押し;6.77;おし;Push;[1195];30;;vocab
7043;ブロード;6.77;ブロード;Broad;[];0;5;loanword
7044;除外;6.76;じょがい;exception;[1787, 116];43;;vocab
7045;バトル;6.76;バトル;Battle;[];0;5;loanword
7046;春の;6.76;はるの;Spring;[1690];40;;vocab
7047;汚れる;6.76;よごれる;get dirty;[1334];33;;vocab
7048;ランプ;6.76;ランプ;lamp;[];0;5;loanword
7049;音響;6.76;おんきょう;sound;[518, 1994];49;;vocab
7050;断熱;6.76;だんねつ;insulation;[1218, 1634];39;;vocab
7051;テント;6.76;テント;tent;[];0;5;loanword
7052;急増;6.76;きゅうぞう;rapid increase;[1229, 541];31;;vocab
7053;結びつける;6.76;むすびつける;connect;[1451];36;;vocab
7054;呼び出す;6.76;よびだす;call;[1597, 829];39;;vocab
7055;混雑;6.75;こんざつ;congestion;[487, 604];21;;vocab
7056;犯行;6.75;はんこう;crime;[1517, 938];37;;vocab
7057;エビ;6.75;エビ;shrimp;[];0;5;loanword
7058;当方;6.75;とうほう;us;[1236, 529];31;;vocab
7059;欧;6.75;おう;Europe;[1834];44;;vocab
7060;生理;6.75;せいり;physiology;[1675, 283];40;;vocab
7061;たたく;6.75;たたく;hit;[];0;4;vocab
7062;算定;6.75;さんてい;calculation;[1017, 408];26;;vocab
7063;帝;6.75;みかど;Emperor;[466];18;;vocab
7064;暫定;6.75;ざんてい;tentative;[1216, 408];31;;vocab
7065;まわす;6.75;まわす;Turn;[];0;4;vocab
7066;安価;6.75;あんか;low price;[202, 1729];41;;vocab
7067;内蔵;6.75;ないぞう;internal;[1095, 913];27;;vocab
7068;ハードディスク;6.74;ハードディスク;hard disk;[];0;5;loanword
7069;はたして;6.73;はたして;Indeed;[];0;4;vocab
7070;さらなる;6.73;さらなる;Further;[];0;4;vocab
7071;越す;6.73;こす;cross;[413];17;;vocab
7072;足る;6.73;たる;Enough;[1372];34;;vocab
7073;隙間;6.73;すきま;crevice;[1394, 1747];42;;vocab
7074;オーストリア;6.73;オーストリア;Austria;[];0;5;loanword
7075;中期;6.73;ちゅうき;middle period;[39, 1902];46;;vocab
7076;許せる;6.73;ゆるせる;Forgive;[611];21;;vocab
7077;交差点;6.73;こうさてん;intersection;[1368, 593, 181];34;;vocab
7078;のり;6.72;のり;seaweed;[];0;4;vocab
7079;上達;6.72;じょうたつ;improvement;[50, 591];21;;vocab
7080;補う;6.72;おぎなう;compensate;[1983];49;;vocab
7081;ラリー;6.72;ラリー;Rally;[];0;5;loanword
7082;祝う;6.71;いわう;celebrate;[1170];30;;vocab
7083;トリノ;6.71;トリノ;Turin;[];0;5;loanword
7084;タンク;6.71;タンク;tank;[];0;5;loanword
7085;黄色い;6.71;きいろい;yellow;[1887, 1890];45;;vocab
7086;評議;6.71;ひょうぎ;conference;[1599, 692];39;;vocab
7087;友情;6.71;ゆうじょう;friendship;[760, 1657];40;;vocab
7088;ましてや;6.71;ましてや;Moreover;[];0;4;vocab
7089;助;6.71;すけ;Help;[1921];47;;vocab
7090;切ない;6.71;せつない;painful;[89];5;;vocab
7091;フィギュア;6.71;フィギュア;Figures;[];0;5;loanword
7092;通行;6.71;つうこう;passage;[1511, 938];37;;vocab
7093;宏;6.71;ひろし;Hiroshi;[9999];99;;vocab
7094;書物;6.7;しょもつ;books;[349, 1129];29;;vocab
7095;大豆;6.7;だいず;soya bean;[112, 1548];38;;vocab
7096;アマチュア;6.7;アマチュア;amateur;[];0;5;loanword
7097;漏れる;6.7;もれる;leak;[1149];29;;vocab
7098;付与;6.7;ふよ;grant;[1075, 1335];33;;vocab
7099;想う;6.7;おもう;think;[656];22;;vocab
7100;うっかり;6.7;うっかり;inadvertently;[];0;4;vocab
7101;おなか;6.7;おなか;stomach;[];0;4;vocab
7102;虎;6.7;とら;tiger;[2145];54;;vocab
7103;もとより;6.69;もとより;Of course;[];0;4;vocab
7104;東海;6.69;とうかい;region south of Tokyo on Pacific Ocean side of Japan;[543, 500];19;;vocab
7105;あっち;6.69;あっち;Over there;[];0;2;vocab
7106;万博;6.69;ばんぱく;world fair;[68, 48];4;;vocab
7107;のど;6.69;のど;throat;[];0;4;vocab
7108;都心;6.69;としん;;[1989, 639];49;;vocab
7109;タオル;6.69;タオル;towel;[];0;5;loanword
7110;ドコモ;6.69;ドコモ;Docomo;[];0;5;loanword
7111;エージェント;6.69;エージェント;agent;[];0;5;loanword
7112;暴露;6.68;ばくろ;disclosure;[1941, 1377];47;;vocab
7113;コミュニティー;6.68;コミュニティー;community;[];0;5;loanword
7114;青空;6.68;あおぞら;blue sky;[1654, 1414];40;;vocab
7115;永久;6.68;えいきゅう;eternity;[139, 1092];27;;vocab
7116;ボストン;6.67;ボストン;Boston;[];0;5;loanword
7117;内外;6.67;ないがい;inside and outside;[1095, 116];27;;vocab
7118;終始;6.67;しゅうし;From start to finish;[1452, 809];36;;vocab
7119;交際;6.67;こうさい;company;[1368, 1392];35;;vocab
7120;続;6.67;ぞく;Continued;[1445];36;;vocab
7121;ジョーク;6.67;ジョーク;joke;[];0;5;loanword
7122;了;6.67;りょう;Completed;[101];6;;vocab
7123;書記;6.67;しょき;clerk;[349, 568];21;;vocab
7124;動員;6.66;どういん;mobilization;[1806, 59];43;;vocab
7125;未知;6.66;みち;not yet known;[229, 1308];33;;vocab
7126;言い換える;6.65;いいかえる;Rephrasing;[357, 1122];28;;vocab
7127;抜本;6.65;ばっぽん;eradication;[761, 224];23;;vocab
7128;ステキ;6.65;ステキ;Wonderful;[];0;5;loanword
7129;発動;6.65;はつどう;invoke;[1840, 1806];44;;vocab
7130;ギフト;6.65;ギフト;gift;[];0;5;loanword
7131;パイ;6.65;パイ;pie;[];0;5;loanword
7132;大島;6.65;おおしま;Oshima;[112, 2098];53;;vocab
7133;陸軍;6.65;りくぐん;army;[1631, 323];39;;vocab
7134;県立;6.64;けんりつ;prefectural;[552, 462];20;;vocab
7135;パイプ;6.64;パイプ;pipe;[];0;5;loanword
7136;ベイ;6.64;ベイ;Bay;[];0;5;loanword
7137;孤立;6.64;こりつ;isolation;[2024, 462];50;;vocab
7138;シンボル;6.63;シンボル;symbol;[];0;5;loanword
7139;お子さん;6.63;おこさん;Children;[99];6;;vocab
7140;矯正;6.63;きょうせい;correction;[1306, 405];33;;vocab
7141;仮面;6.63;かめん;mask;[1039, 2039];51;;vocab
7142;煙草;6.63;たばこ;tobacco;[1739, 238];41;;vocab
7143;イチロー;6.63;イチロー;Ichiro;[];0;5;loanword
7144;ドクター;6.63;ドクター;doctor;[];0;5;loanword
7145;レイアウト;6.63;レイアウト;Layout;[];0;5;loanword
7146;集まり;6.62;あつまり;gathering;[601];21;;vocab
7147;次期;6.62;じき;next term;[510, 1902];46;;vocab
7148;広大;6.62;こうだい;huge;[799, 112];23;;vocab
7149;よそ;6.62;よそ;Other places;[];0;4;vocab
7150;教科;6.62;きょうか;subject;[1343, 1263];34;;vocab
7151;多発;6.61;たはつ;repeated occurrence;[113, 1840];44;;vocab
7152;アメ;6.61;アメ;Candy;[];0;5;loanword
7153;ヘルプ;6.61;ヘルプ;help;[];0;5;loanword
7154;あいまい;6.61;あいまい;Ambiguous;[];0;4;vocab
7155;岡本;6.61;おかもと;Okamoto;[2112, 224];53;;vocab
7156;訊く;6.61;きく;ask;[9999];99;;vocab
7157;ゴールド;6.61;ゴールド;gold;[];0;5;loanword
7158;救急;6.61;きゅうきゅう;first-aid;[1006, 1229];31;;vocab
7159;原爆;6.61;げんばく;atomic bomb;[142, 1942];47;;vocab
7160;罰金;6.6;ばっきん;fine;[896, 287];25;;vocab
7161;ぎりぎり;6.6;ぎりぎり;Barely;[];0;4;vocab
7162;単一;6.6;たんいつ;single;[2078, 1];53;;vocab
7163;ピッチ;6.6;ピッチ;pitch;[];0;5;loanword
7164;注射;6.6;ちゅうしゃ;injection;[285, 1338];34;;vocab
7165;受験生;6.6;じゅけんせい;examinees;[794, 2134, 1675];54;;vocab
7166;リーダーシップ;6.59;リーダーシップ;leadership;[];0;5;loanword
7167;ジェイ;6.59;ジェイ;Jay;[];0;5;loanword
7168;しばし;6.59;しばし;for a while;[];0;4;vocab
7169;歩道;6.59;ほどう;footpath;[397, 295];17;;vocab
7170;モラル;6.59;モラル;morals;[];0;5;loanword
7171;守;6.59;もり;Mamoru;[198];9;;vocab
7172;特色;6.59;とくしょく;characteristic;[261, 1890];45;;vocab
7173;探検;6.59;たんけん;exploration;[1425, 1803];43;;vocab
7174;閣議;6.59;かくぎ;cabinet meeting;[1752, 692];42;;vocab
7175;あわてる;6.59;あわてる;panic;[];0;4;vocab
7176;竹内;6.59;たけうち;Takeuchi;[1007, 1095];27;;vocab
7177;出入り;6.58;でいり;Entrance and exit;[829, 842];24;;vocab
7178;サンタ;6.58;サンタ;Santa;[];0;5;loanword
7179;シャー;6.58;シャー;Shah;[];0;5;loanword
7180;ミステリー;6.58;ミステリー;Mystery;[];0;5;loanword
7181;ペア;6.58;ペア;pair;[];0;5;loanword
7182;資質;6.58;ししつ;nature;[512, 1219];31;;vocab
7183;加;6.58;か;Canada;[932];25;;vocab
7184;アク;6.58;アク;Aku;[];0;5;loanword
7185;反す;6.58;はんす;turn back;[779];23;;vocab
7186;シール;6.58;シール;seal;[];0;5;loanword
7187;シルバー;6.58;シルバー;Silver;[];0;5;loanword
7188;変る;6.58;かわる;Change;[1882];45;;vocab
7189;大騒ぎ;6.57;おおさわぎ;Fuss;[112, 2139];54;;vocab
7190;並;6.57;なみ;average;[1924];47;;vocab
7191;劇的;6.57;げきてき;dramatic;[2152, 73];54;;vocab
7192;はや;6.57;はや;already;[];0;4;vocab
7193;即座;6.57;そくざ;immediate;[1572, 1100];38;;vocab
7194;とめる;6.57;とめる;Stop;[];0;4;vocab
7195;戦力;6.56;せんりょく;war potential;[2079, 922];53;;vocab
7196;損なう;6.56;そこなう;damage;[719];23;;vocab
7197;選び;6.56;えらび;Selection;[1944];47;;vocab
7198;堀;6.56;ほり;moat;[1142];29;;vocab
7199;後退;6.56;こうたい;retreat;[1479, 1575];38;;vocab
7200;やん;6.56;やん;Yan;[];0;4;vocab
7201;公明党;6.56;こうめいとう;Komeito Party;[847, 20, 860];25;;vocab
7202;原文;6.56;げんぶん;the text;[142, 1861];45;;vocab
7203;散策;6.56;さんさく;walking;[1273, 1019];32;;vocab
7204;画期的;6.56;かっきてき;groundbreaking;[1254, 1902, 73];46;;vocab
7205;打ち込む;6.55;うちこむ;Drive in;[705, 843];24;;vocab
7206;火星;6.55;かせい;Mars;[173, 1676];40;;vocab
7207;たか;6.54;たか;Taka;[];0;4;vocab
7208;閉める;6.54;しめる;close;[1751];42;;vocab
7209;追悼;6.54;ついとう;mourning;[1359, 668];34;;vocab
7210;マイクロ;6.54;マイクロ;Micro;[];0;5;loanword
7211;余りに;6.54;あまりに;too;[1786];43;;vocab
7212;引き上げ;6.53;ひきあげ;Raise;[1318, 50];33;;vocab
7213;文字通り;6.53;もじどおり;literally;[1861, 197, 1511];45;;vocab
7214;起床;6.53;きしょう;rising;[565, 636];22;;vocab
7215;駒;6.53;こま;Piece;[2133];54;;vocab
7216;眼鏡;6.53;めがね;spectacles;[1577, 522];38;;vocab
7217;練る;6.53;ねる;knead;[1443];36;;vocab
7218;集計;6.53;しゅうけい;totalization;[601, 359];21;;vocab
7219;浜;6.53;はま;beach;[1430];35;;vocab
7220;新興;6.53;しんこう;rising;[1619, 1533];39;;vocab
7221;マスク;6.53;マスク;mask;[];0;5;loanword
7222;後継;6.52;こうけい;succession;[1479, 1470];36;;vocab
7223;宮本;6.52;みやもと;Miyamoto;[1110, 224];28;;vocab
7224;本土;6.52;ほんど;mainland;[224, 161];10;;vocab
7225;断言;6.52;だんげん;assertion;[1218, 357];31;;vocab
7226;露出;6.52;ろしゅつ;exposure;[1377, 829];34;;vocab
7227;免除;6.52;めんじょ;exemption;[2126, 1787];53;;vocab
7228;惜しむ;6.51;おしむ;regret;[1271];32;;vocab
7229;器具;6.51;きぐ;utensil;[127, 78];7;;vocab
7230;行える;6.51;おこなえる;Can be done;[938];25;;vocab
7231;ちなむ;6.51;ちなむ;Chinamu;[];0;4;vocab
7232;優遇;6.51;ゆうぐう;favorable treatment;[1068, 2106];53;;vocab
7233;帰還;6.51;きかん;repatriation;[1316, 900];33;;vocab
7234;中でも;6.51;なかでも;Among them;[39];3;;vocab
7235;何時;6.51;いつ;when;[1087, 171];27;;vocab
7236;課す;6.51;かす;impose;[1204];30;;vocab
7237;率いる;6.5;ひきいる;lead;[1874];45;;vocab
7238;富む;6.5;とむ;Rich;[205];9;;vocab
7239;痛む;6.5;いたむ;pain;[1825];44;;vocab
7240;頭痛;6.5;ずつう;headache;[1549, 1825];44;;vocab
7241;律;6.5;りつ;law;[939];25;;vocab
